ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises,AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
a668aacf-3344-4709-9e33-b78b77eb703d.Kinect,7/26/2018,0.41,0.12,0.53,0.41,1.07,0.16,0.78,0.02,0.78,0.38,0.0,0.0,0.0,0.0,0.0,0.42,0.87,0.75,0.35,0.43,0.17,0.6,0.2,0.96,0.18,0.61,0.77,0.72,0.47,0.17,0.21,0.88,0.59,0.46,0.59,0.66,0.75,0.66,0.85,0.62,0.68,0.63,0.29,0.55,0.28,0.78,0.82,0.68,0.68,0.92,0.61,0.66,0.58,0.45,0.73,0.77,0.3
478a6634-8375-463f-a121-237bf24b9b37.Kinect,10/4/2018,0.75,0.73,1.46,1.42,0.0,0.0,0.01,0.0,0.03,0.01,0.25,0.02,0.02,0.0,0.0,0.73,0.57,0.47,0.81,0.71,0.82,0.15,0.79,0.53,0.16,0.55,0.64,0.36,0.65,0.79,0.83,0.6,0.55,0.65,0.48,0.83,0.68,0.62,0.3,0.31,0.64,0.54,0.28,0.8,0.29,0.38,0.44,0.67,0.66,0.64,0.56,0.65,0.58,0.45,0.41,0.45,0.56
18ff8b9d-664c-422a-b59d-a4f069c20fb5.Kinect,9/11/2018,0.84,0.03,1.17,1.28,0.02,0.06,0.16,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.84,0.52,0.83,0.36,0.53,0.73,0.75,0.73,0.51,0.16,0.45,0.76,0.34,0.49,0.73,0.76,0.53,0.45,0.48,0.47,0.64,0.74,0.78,0.73,0.65,0.63,0.54,0.59,0.47,0.46,0.38,0.44,0.8,0.66,0.65,0.55,0.67,0.58,0.31,0.15,0.15,0.44
52f2cbb8-13bc-40e5-808d-f08d6a76ac7b.Kinect,9/7/2018,0.63,1.16,1.2,1.24,0.0,0.0,0.01,0.03,0.66,0.0,0.01,0.01,0.0,0.02,0.0,0.64,0.6,0.65,0.58,0.22,0.76,0.78,0.73,0.71,0.9,0.5,0.63,0.41,0.57,0.77,0.76,0.6,0.5,0.57,0.49,0.89,0.34,0.25,0.3,0.3,0.32,0.61,0.1,0.94,0.29,0.87,0.71,0.69,0.66,0.65,0.55,0.7,0.58,0.83,0.83,0.83,0.68
f1bef455-7013-4f36-a7e5-e0ba28f669ed.Kinect,10/8/2018,0.4,0.0,1.09,0.15,0.01,0.41,0.0,0.0,0.0,0.02,0.0,0.02,1.5,0.03,0.35,0.4,0.28,0.14,0.35,0.31,0.91,0.68,0.89,0.52,0.55,0.91,0.64,0.88,0.92,0.9,0.9,0.28,0.91,0.91,0.56,0.48,0.35,0.49,0.42,0.93,0.9,0.55,0.83,0.46,0.74,0.38,0.8,0.68,0.95,0.65,0.6,0.65,0.77,0.92,0.62,0.71,0.87
47a02f91-a628-4b78-8264-f35b88cb185f.Kinect,8/23/2018,0.42,0.0,1.06,0.14,0.03,0.41,0.0,0.0,0.01,0.0,0.0,0.04,1.49,0.0,0.34,0.42,0.29,0.14,0.35,0.35,0.94,0.69,0.91,0.54,0.54,0.91,0.63,0.85,0.94,0.94,0.89,0.29,0.95,0.96,0.47,0.58,0.34,0.38,0.36,0.86,0.95,0.55,0.21,0.46,0.92,0.38,0.44,0.67,0.66,0.9,0.96,0.83,0.58,0.86,0.8,0.72,0.9
d73625e1-98a3-4f85-9c46-d07630d6c6da.Kinect,8/31/2018,0.51,0.15,0.99,0.66,0.01,0.92,0.4,1.01,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.52,0.28,0.2,0.35,0.25,0.37,0.44,0.19,0.79,0.43,0.24,0.8,0.1,0.22,0.37,0.19,0.28,0.26,0.19,0.69,0.72,0.63,0.72,0.82,0.74,0.53,0.94,0.64,0.93,0.69,1.0,0.44,0.67,0.74,0.96,0.88,0.93,0.59,0.75,0.92,0.92,0.59
8e3ea910-1ec3-4288-b1ba-1ff2e8f83cda.Kinect,6/6/2018,0.27,1.01,1.09,1.17,0.0,0.64,1.44,0.69,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.28,0.89,0.75,0.38,1.0,0.64,0.89,0.24,0.98,0.9,0.84,0.63,0.65,0.87,0.65,0.23,0.89,0.83,0.88,0.47,0.78,0.9,0.91,0.96,0.33,0.72,0.63,0.99,0.91,0.64,0.89,0.89,0.99,0.87,0.98,0.97,0.98,0.82,0.57,0.88,0.88,1.0
d86dace7-a5ae-48a8-8313-83ee4d75cd8a.Kinect,8/15/2018,0.42,0.01,1.09,0.13,0.0,0.42,0.02,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.34,0.42,0.28,0.12,0.35,0.31,0.96,0.67,0.91,0.53,0.55,0.92,0.62,0.83,0.92,0.96,0.9,0.28,0.89,0.9,0.61,0.55,0.34,0.41,0.37,0.9,0.98,0.53,0.37,0.46,0.88,0.39,0.46,0.67,0.66,0.86,0.95,0.66,0.58,0.88,0.54,0.78,0.86
6de45c0e-dd1e-44d3-92a4-f25b69648ed8.Kinect,9/11/2018,0.58,0.15,1.16,1.29,0.01,0.2,0.01,0.0,0.01,0.0,0.01,0.0,1.19,0.01,0.01,0.58,0.28,0.09,0.49,0.56,0.25,0.79,0.39,0.52,0.85,0.3,0.62,0.95,0.26,0.25,0.38,0.29,0.3,0.25,0.47,0.66,0.81,0.83,0.63,0.31,0.4,0.77,0.98,0.57,0.75,0.38,0.44,0.89,0.68,0.64,0.54,0.68,0.58,0.31,0.26,0.28,0.36
3bf3631e-ee5d-4326-a619-c83cd3e943ee.Kinect,7/20/2018,0.75,0.08,1.11,1.28,0.61,0.15,0.0,0.01,0.0,0.0,0.26,0.0,0.0,0.01,0.01,0.74,0.33,0.09,0.75,0.94,0.88,0.6,0.81,0.52,0.17,0.25,0.63,0.1,0.19,0.87,0.78,0.31,0.25,0.2,0.47,0.67,0.34,0.25,0.29,0.31,0.33,0.52,0.09,0.78,0.47,0.38,0.57,0.88,0.68,0.65,0.56,0.65,0.58,0.32,0.98,0.98,0.69
6ebae347-5d4c-45d8-8764-3f81c26f10bf.Kinect,6/8/2018,0.62,0.0,0.5,0.2,0.24,1.42,0.0,0.0,0.66,0.13,0.29,0.0,0.0,0.0,0.0,0.62,0.94,0.73,0.52,0.65,0.33,0.9,0.2,0.72,0.7,0.52,0.87,0.62,0.65,0.37,0.21,0.94,0.53,0.64,0.99,0.26,0.58,0.25,0.29,0.3,0.32,0.66,0.09,0.46,0.45,0.68,0.61,0.67,0.66,0.64,0.55,0.65,0.59,0.78,0.15,0.15,0.31
ce39e45a-9f4c-4942-a50a-ff502b6ad995.Kinect,10/19/2018,0.77,0.0,1.44,1.5,0.0,0.01,0.0,0.01,0.0,0.0,0.23,0.08,0.0,0.07,0.0,0.76,1.0,1.0,0.89,0.73,0.16,0.46,0.22,0.52,0.54,0.66,0.64,0.22,0.69,0.16,0.19,1.0,0.66,0.67,0.53,0.16,0.46,0.48,0.82,0.68,0.65,0.74,0.24,0.47,0.69,0.45,0.84,0.67,0.66,0.64,0.56,0.69,0.69,0.87,0.87,0.77,0.62
0224a14b-92cb-4ce5-93f1-220b3f7cb80c.Kinect,8/27/2018,0.54,0.06,1.49,1.5,0.01,0.04,0.56,0.01,0.0,0.0,0.92,0.01,0.0,0.0,0.0,0.54,0.77,0.93,0.35,0.84,0.18,0.89,0.26,0.95,0.8,0.41,0.94,0.14,0.59,0.18,0.23,0.78,0.41,0.57,0.48,0.55,0.86,0.94,0.78,0.59,0.52,0.53,0.38,0.47,0.42,0.38,0.86,0.91,0.67,0.64,0.57,0.65,0.58,0.71,0.46,0.56,0.42
6370abe6-0b5b-46c6-ab24-1544404c1e90.Kinect,6/1/2018,0.66,0.01,1.15,1.13,1.27,0.38,0.0,0.01,0.17,0.39,0.1,0.0,0.0,0.0,0.0,0.63,0.8,0.58,0.39,0.87,0.74,0.45,0.66,0.9,0.69,0.46,0.68,0.36,0.32,0.73,0.67,0.81,0.45,0.3,0.97,0.27,0.56,0.43,0.53,0.31,0.36,0.76,0.6,0.46,0.4,0.82,0.45,0.67,0.66,0.81,0.69,0.67,0.58,0.42,0.56,0.35,0.54
05382a3e-ab89-464a-84e2-117a96c475a9.Kinect,8/15/2018,0.55,0.0,1.27,0.18,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.12,1.5,0.0,0.0,0.58,0.28,0.32,0.35,0.19,0.86,0.17,0.7,0.74,0.16,0.59,0.77,0.96,0.31,0.86,0.73,0.28,0.59,0.31,0.47,0.35,0.35,0.61,0.8,0.65,0.48,0.55,0.98,0.95,0.49,0.41,0.58,0.67,0.92,0.64,0.57,0.9,0.85,0.47,0.52,0.51,0.69
364534b4-8a78-4dd2-961c-a8fa3a47b795.Kinect,7/20/2018,0.22,0.01,1.17,0.4,0.49,0.0,1.5,1.5,0.28,0.0,0.0,0.0,0.02,0.02,0.02,0.24,0.95,0.95,0.98,0.76,0.32,0.98,0.19,0.96,0.92,0.82,0.96,0.78,0.83,0.34,0.2,0.94,0.8,0.83,0.9,0.27,0.95,0.93,0.96,0.78,0.75,0.94,0.52,0.59,0.57,0.83,0.61,0.73,0.66,0.64,0.76,0.65,0.58,0.97,0.81,0.84,0.89
186473d7-dab9-4cc6-8de6-e6dd43f6b3a2.Kinect,8/27/2018,0.76,0.04,1.5,1.49,0.02,0.01,0.0,0.02,0.0,0.01,0.4,0.01,0.0,0.02,0.0,0.77,0.33,0.76,0.52,0.56,0.17,0.15,0.19,0.7,0.43,0.31,0.75,0.6,0.27,0.16,0.19,0.33,0.3,0.28,0.48,0.63,0.96,0.96,0.48,0.3,0.32,0.74,0.69,0.46,0.28,0.75,0.95,0.67,0.7,0.66,0.53,0.81,0.67,0.48,0.18,0.21,0.35
54cce11a-d6fe-43cd-82f3-1ae8b652fec5.Kinect,6/19/2018,0.1,0.0,1.49,1.5,0.06,1.38,0.72,1.5,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.11,0.77,0.31,0.35,0.94,0.16,0.94,0.83,0.68,0.93,0.24,0.61,0.69,0.23,0.16,0.85,0.77,0.26,0.23,0.97,0.17,0.77,0.77,0.7,0.31,0.32,0.54,0.09,0.46,0.45,1.0,0.74,0.82,0.66,0.96,0.7,0.65,0.58,0.75,0.4,0.47,0.77
bc4fbc2c-0ba3-40c8-9afb-6a57ac4b9769.Kinect,6/20/2018,0.29,0.02,1.26,1.46,1.25,1.5,1.15,0.09,0.41,0.0,0.47,0.0,0.0,0.01,0.0,0.3,0.98,0.6,0.96,1.0,0.96,0.83,0.82,0.52,0.16,0.44,0.97,0.23,0.39,0.97,0.8,0.98,0.42,0.41,0.95,0.69,0.83,0.86,0.86,0.32,0.32,0.56,0.19,0.46,0.3,0.99,0.91,0.73,0.66,0.92,0.55,0.65,0.75,0.31,0.44,0.47,1.0
f3a516a2-2f62-4e5d-bc5b-c8f7bae7ab1f.Kinect,9/9/2018,0.86,0.0,0.6,1.16,0.01,0.05,0.0,0.04,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.85,0.28,0.42,0.35,0.28,0.75,0.42,0.71,0.5,0.5,0.56,0.64,0.59,0.56,0.75,0.69,0.28,0.56,0.56,0.67,0.38,0.35,0.29,0.3,0.42,0.45,0.55,0.87,0.91,0.89,0.51,0.44,0.68,0.79,0.77,0.7,0.66,0.88,0.68,0.63,0.16,0.43
a801a997-4eef-46da-91f9-cbd5364f4bce.Kinect,7/27/2018,0.8,0.0,0.87,0.03,0.1,1.1,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.79,0.28,0.48,0.36,0.53,0.31,0.5,0.22,0.57,0.31,0.27,0.63,0.17,0.3,0.34,0.22,0.3,0.27,0.31,0.54,0.39,0.71,0.33,0.6,0.33,0.38,0.71,0.38,0.47,0.38,0.49,0.74,0.68,0.87,0.64,0.55,0.65,0.58,1.0,0.57,0.55,0.18
b924c269-c130-452b-a9a9-7a472f64e6f6.Kinect,5/10/2018,0.84,0.11,1.01,0.85,0.05,0.58,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.84,0.62,0.3,0.69,0.72,0.57,0.57,0.25,0.52,0.79,0.21,0.73,0.65,0.19,0.59,0.25,0.62,0.21,0.18,0.53,0.67,0.44,0.34,0.39,0.28,0.32,0.9,0.19,0.74,0.55,0.58,0.44,0.67,0.66,0.65,0.63,0.66,0.59,0.32,0.25,0.21,0.16
6910d258-c988-474e-858f-f212dab5aece.Kinect,5/9/2018,0.83,0.01,1.49,1.5,0.05,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.84,0.61,0.5,0.76,0.19,0.5,0.61,0.51,0.53,0.16,0.21,0.63,0.32,0.19,0.5,0.5,0.6,0.21,0.18,0.47,0.59,0.62,0.64,0.45,0.45,0.39,0.54,0.12,0.51,0.29,0.39,0.45,0.67,0.66,0.64,0.54,0.65,0.58,0.31,0.28,0.28,0.16
1169f409-1d6d-4d3f-a077-f3a01fc6d288.Kinect,9/7/2018,0.85,0.34,0.41,0.67,0.08,0.29,0.0,0.01,0.01,0.01,0.0,0.02,0.0,0.01,0.01,0.87,0.77,0.83,0.61,0.56,0.63,0.71,0.83,0.78,0.17,0.21,0.63,0.1,0.19,0.63,0.81,0.77,0.21,0.18,0.47,0.66,0.39,0.26,0.65,0.68,0.72,0.55,0.43,0.46,0.49,0.38,0.47,0.67,0.66,0.64,0.56,0.65,0.58,0.49,0.35,0.39,0.33
364534b4-8a78-4dd2-961c-a8fa3a47b795.Kinect,7/20/2018,0.24,0.01,1.16,0.41,0.51,0.0,1.5,1.48,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.96,0.96,0.98,0.77,0.31,0.98,0.21,0.95,0.93,0.8,0.96,0.77,0.81,0.33,0.2,0.93,0.8,0.82,0.91,0.26,0.95,0.9,0.96,0.79,0.75,0.93,0.5,0.57,0.58,0.85,0.62,0.72,0.66,0.64,0.76,0.65,0.58,0.99,0.82,0.82,0.91
3cff886a-0c57-43e7-b9f9-a650ddc085ad.Kinect,8/15/2018,0.4,0.0,1.09,0.13,0.0,0.42,0.02,0.0,0.0,0.01,0.01,0.02,1.5,0.02,0.33,0.43,0.29,0.25,0.35,0.21,0.93,0.67,0.94,0.52,0.52,0.98,0.63,0.88,0.97,0.91,0.94,0.28,0.97,0.97,0.55,0.46,0.35,0.51,0.36,0.95,0.89,0.53,0.91,0.47,0.7,0.38,0.85,0.67,0.97,0.65,0.55,0.76,0.79,0.96,0.78,0.66,0.91
81f3e9a4-5551-4cd2-9c91-bbc61e2d0e50.Kinect,10/4/2018,0.45,0.01,1.21,1.08,1.16,1.15,0.0,0.0,0.01,0.0,0.02,0.03,0.27,0.64,0.37,0.45,0.97,0.83,0.39,0.62,0.17,0.44,0.26,0.64,0.4,0.57,0.65,0.43,0.49,0.16,0.27,0.97,0.58,0.5,0.69,0.17,0.35,0.38,0.28,0.98,0.87,0.56,0.1,0.46,0.59,0.43,0.64,0.67,0.66,0.77,0.64,0.65,0.58,0.57,0.47,0.48,0.21
629ccc27-a00c-4386-9fa9-8b66bf2223bf.Kinect,9/19/2018,0.57,0.01,1.5,1.5,0.57,0.3,0.0,1.13,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.57,0.89,0.8,0.41,0.84,0.42,0.54,0.59,0.99,0.91,0.21,0.84,0.92,0.18,0.43,0.6,0.89,0.21,0.18,0.47,0.53,0.9,0.85,0.5,0.76,0.75,0.95,0.46,0.89,0.28,0.92,0.45,0.68,0.66,0.94,0.57,0.65,0.59,0.52,0.19,0.29,0.72
cd826662-8487-405d-ad7c-974da41b8ebd.Kinect,8/24/2018,0.15,0.0,1.36,0.52,0.02,0.12,0.01,0.0,0.01,0.02,0.01,0.01,1.5,1.05,0.51,0.13,0.43,0.61,0.87,0.84,1.0,0.85,0.98,0.51,0.22,0.83,0.65,0.77,0.87,1.0,0.98,0.43,0.82,0.85,0.47,0.17,0.34,0.26,0.31,0.76,0.86,0.54,0.09,0.46,0.49,0.39,0.44,0.68,0.66,0.68,0.91,0.65,0.58,0.44,0.18,0.19,0.81
2b70bd11-15e6-4467-894e-d82d61464ee2.Kinect,7/29/2018,0.83,0.0,0.45,0.78,0.14,0.79,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.82,0.56,0.29,0.55,0.41,0.61,0.81,0.73,0.54,0.66,0.89,0.64,0.62,0.85,0.6,0.72,0.58,0.91,0.85,0.48,0.3,0.35,0.25,0.56,0.44,0.5,0.56,0.47,0.77,0.54,0.48,0.46,0.67,0.66,0.64,0.7,0.65,0.75,0.32,0.15,0.15,0.34
7f10be08-1955-4433-be36-563455355e53.Kinect,7/23/2018,0.59,0.07,0.04,0.0,0.0,0.65,0.0,0.0,0.02,0.01,0.0,0.0,1.2,0.0,0.22,0.58,0.49,0.18,0.36,0.88,0.19,0.32,0.28,0.52,0.35,0.63,0.63,0.37,0.35,0.16,0.32,0.47,0.63,0.37,0.89,0.17,0.34,0.25,0.3,0.64,0.52,0.54,0.77,0.53,0.28,0.77,0.74,0.67,0.97,0.65,0.57,0.65,0.84,1.0,0.69,0.67,0.4
ef47ec58-adac-421a-a3e8-b53e59a47cb7.Kinect,7/20/2018,0.56,0.7,0.5,1.01,0.0,0.0,1.31,0.0,0.01,0.0,0.03,0.0,0.0,0.02,0.0,0.56,0.77,0.91,0.36,0.2,0.18,0.24,0.2,0.51,0.16,0.52,0.85,0.49,0.47,0.16,0.2,0.77,0.51,0.45,0.47,0.85,0.81,0.86,0.95,0.6,0.49,0.56,0.23,0.47,0.28,0.52,0.44,0.67,0.66,0.64,0.53,0.65,0.58,0.73,0.16,0.16,0.25
f1272af5-ac68-4355-8c3e-5093b1b23742.Kinect,8/23/2018,0.82,0.01,1.31,1.46,0.0,0.03,0.0,0.08,0.0,0.0,0.09,0.0,0.0,0.01,0.0,0.82,0.3,0.09,0.65,0.93,0.77,0.93,0.85,0.54,0.26,0.58,0.63,0.16,0.38,0.77,0.86,0.29,0.57,0.36,0.47,0.18,0.47,0.68,0.28,0.31,0.31,0.53,0.38,0.46,0.7,0.48,0.92,0.88,0.67,0.64,0.56,0.65,0.58,0.32,0.84,0.77,0.65
e2ae19f4-3aa8-444e-bcb8-80178c5fb837.Kinect,7/16/2018,0.68,1.24,1.24,1.21,0.01,0.0,0.01,0.01,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.69,0.64,0.71,0.51,0.19,0.63,0.19,0.7,0.87,0.88,0.62,0.64,0.24,0.66,0.63,0.68,0.64,0.61,0.66,0.47,0.98,0.68,0.65,0.29,0.78,0.79,0.54,0.22,0.68,0.47,0.82,0.49,0.67,0.66,0.64,0.67,0.65,0.59,0.32,0.15,0.15,0.54
9d8d788e-b099-42b9-8a0a-5120dcab5b50.Kinect,7/11/2018,0.51,1.07,1.5,1.49,0.78,0.5,0.01,0.72,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.53,0.93,0.9,0.73,0.74,0.48,0.14,0.57,0.78,0.5,0.72,0.85,0.75,0.79,0.49,0.57,0.93,0.71,0.8,0.48,0.86,0.45,0.48,0.28,0.4,0.5,0.66,0.64,0.62,0.63,0.82,0.44,0.68,0.66,0.64,0.57,0.7,0.59,0.32,0.61,0.69,0.48
9c5da68f-862e-4021-bf8c-7a33113e5171.Kinect,8/25/2018,0.43,0.0,1.09,0.13,0.01,0.42,0.0,0.01,0.01,0.0,0.0,0.01,1.5,0.01,0.3,0.42,0.3,0.19,0.35,0.34,0.97,0.65,0.96,0.53,0.38,0.97,0.64,0.87,0.97,0.99,0.95,0.32,0.99,0.98,0.59,0.49,0.37,0.47,0.42,0.93,0.92,0.55,0.81,0.46,0.74,0.38,0.78,0.68,0.94,0.64,0.57,0.66,0.74,0.96,0.74,0.61,0.88
29e2eedb-fd2e-475c-9e2f-f3295e6b68d0.Kinect,10/24/2018,0.54,0.02,1.47,1.49,0.0,0.0,0.0,0.0,0.01,0.0,1.12,1.5,0.0,0.04,0.01,0.52,0.32,0.11,0.79,0.21,0.53,0.49,0.52,0.52,0.75,0.44,0.65,0.91,0.49,0.53,0.53,0.3,0.45,0.47,0.85,0.63,0.39,0.38,0.75,0.67,0.62,0.66,0.97,0.74,0.28,0.38,0.44,0.67,0.68,0.64,0.56,0.93,0.95,0.64,0.42,0.43,0.42
eaed31c4-d6c6-41c8-837a-00d19479843d.Kinect,9/11/2018,0.19,1.4,0.73,0.09,0.67,0.93,1.37,0.0,1.17,0.0,0.02,0.0,0.01,0.0,0.0,0.19,0.95,0.94,0.57,0.43,0.16,0.81,0.2,0.86,0.2,0.21,0.87,0.33,0.19,0.16,0.19,0.95,0.21,0.19,0.49,0.87,0.74,0.8,0.97,0.66,0.57,0.56,0.1,0.71,0.29,0.79,0.94,0.91,0.66,0.89,0.76,0.65,0.58,0.32,0.66,0.73,0.57
073ca81b-f6fd-4e82-9801-db5736257fee.Kinect,10/24/2018,0.56,0.36,1.41,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.01,0.0,0.56,0.28,0.09,0.92,0.19,0.52,0.14,0.67,0.53,0.7,0.44,0.64,0.27,0.77,0.5,0.69,0.29,0.41,0.79,0.47,0.77,0.41,0.54,0.3,0.47,0.61,0.64,0.31,0.71,0.77,0.38,0.44,0.67,0.66,0.66,0.8,0.73,0.74,0.72,0.49,0.46,0.33
d79ab579-6505-4207-a2c8-d994616d8bc2.Kinect,7/31/2018,0.02,0.0,1.21,1.19,0.01,0.13,0.08,0.01,0.0,0.02,0.01,1.5,1.49,1.5,1.5,0.01,0.49,0.51,0.45,0.57,0.47,0.33,0.38,0.65,0.78,0.9,0.63,0.83,0.84,0.48,0.36,0.48,0.89,0.85,0.85,0.25,0.77,0.69,0.63,0.84,0.78,0.55,0.77,0.59,0.78,0.57,0.67,0.69,0.66,0.85,0.77,0.65,0.87,0.86,0.96,0.94,0.55
fed923af-f41e-42bc-8799-3a9f8a5f2129.Kinect,10/18/2018,0.81,0.09,1.34,1.29,0.22,0.13,0.01,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.83,0.81,0.92,0.64,0.43,0.67,0.23,0.5,0.53,0.16,0.22,0.64,0.34,0.18,0.7,0.52,0.81,0.21,0.18,0.47,0.59,0.45,0.43,0.28,0.32,0.32,0.53,0.15,0.46,0.28,0.38,0.44,0.67,0.66,0.65,0.53,0.68,0.58,0.33,0.15,0.16,0.2
a3f1585f-f89a-4a64-aba9-1507ace544b3.Kinect,8/13/2018,0.38,0.0,1.0,0.39,0.35,1.49,0.49,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.4,0.54,0.75,0.53,0.8,0.22,0.74,0.19,0.91,0.34,0.4,0.81,0.29,0.48,0.21,0.2,0.55,0.4,0.48,0.95,0.18,0.69,0.65,0.8,0.46,0.42,0.77,0.43,0.48,0.28,0.92,0.52,0.68,0.68,0.64,0.56,0.65,0.58,0.49,0.54,0.64,0.34
f540d0f3-04e0-4dd9-8d0d-1f3c6ccd8298.Kinect,5/30/2018,0.93,0.0,0.14,0.35,0.15,0.27,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.94,0.44,0.09,0.35,0.19,0.42,0.33,0.4,0.52,0.69,0.49,0.63,0.22,0.57,0.42,0.4,0.43,0.51,0.58,0.47,0.41,0.43,0.27,0.46,0.32,0.32,0.55,0.79,0.64,0.59,0.38,0.44,0.68,0.66,0.82,0.73,0.65,0.63,0.46,0.15,0.15,0.05
fc8578d4-ac2f-4b77-829b-d8144f96fb97.Kinect,9/9/2018,0.77,0.0,0.49,0.43,0.0,1.05,0.0,0.3,0.01,0.0,0.02,0.1,0.0,0.0,0.02,0.76,0.69,0.54,0.36,0.19,0.53,0.21,0.43,0.51,0.16,0.87,0.63,0.1,0.81,0.55,0.42,0.7,0.87,0.8,0.77,0.19,0.34,0.25,0.29,0.7,0.71,0.56,0.11,0.83,0.3,0.61,0.44,0.67,0.66,0.64,0.58,0.65,0.58,0.32,0.2,0.17,0.14
58ed7f5e-a4ae-4d6b-be01-44465fa0ab76.Kinect,9/19/2018,0.53,0.01,1.21,1.1,0.5,1.1,0.0,0.0,0.0,0.02,0.0,1.25,0.49,0.0,0.01,0.51,0.28,0.1,0.35,0.49,0.29,0.14,0.2,0.56,0.81,0.74,0.64,0.66,0.68,0.33,0.19,0.28,0.73,0.7,0.87,0.16,0.55,0.51,0.98,0.53,0.64,0.55,0.98,0.66,0.92,0.38,0.44,0.67,0.86,0.92,0.86,0.81,0.61,0.42,0.99,0.99,0.49
50ab5050-e140-42f2-9f9f-8d8721684f90.Kinect,8/23/2018,0.65,0.17,0.64,0.42,0.47,1.48,0.0,0.0,0.03,0.29,0.58,0.0,0.0,0.0,0.03,0.67,0.28,0.09,0.62,0.52,0.41,0.88,0.28,0.51,0.39,0.84,0.63,0.37,0.61,0.4,0.28,0.28,0.86,0.61,0.92,0.45,0.35,0.26,0.31,0.32,0.33,0.66,0.29,0.59,0.94,0.58,0.64,0.68,0.66,0.87,0.56,0.66,0.59,0.31,0.83,0.87,0.19
bb56cf17-42e6-4cc0-b196-f03b746ed1a3.Kinect,6/8/2018,0.55,0.0,1.29,1.19,0.0,0.0,0.0,0.25,0.0,0.0,1.36,0.0,0.0,0.01,0.01,0.55,0.69,0.43,0.35,0.19,0.19,0.14,0.2,0.5,0.4,0.28,0.63,0.67,0.21,0.19,0.2,0.7,0.29,0.2,0.62,0.16,0.79,0.72,0.54,0.31,0.31,0.55,0.88,0.51,0.68,0.88,0.44,0.68,0.66,0.92,0.97,0.94,0.59,0.85,0.57,0.62,0.55
a17b036c-ea8d-4979-b87d-a1041ef335e2.Kinect,6/6/2018,0.46,0.04,0.4,1.24,0.0,0.02,1.45,0.6,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.44,0.8,0.87,0.8,0.93,0.16,0.8,0.2,0.78,0.47,0.63,0.87,0.27,0.74,0.16,0.2,0.82,0.63,0.73,0.47,0.43,0.87,0.96,0.98,0.6,0.58,0.66,0.33,0.46,0.28,0.64,1.0,0.95,0.96,0.64,0.56,0.66,0.58,0.74,0.75,0.77,0.7
