ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises,AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
d78d2f46-b02f-4d09-ad79-e4aa198e32d3.Kinect,6/5/2018,0.74,0.0,1.18,0.99,0.01,1.15,0.0,0.0,0.01,0.0,0.01,0.1,0.0,0.01,0.0,0.73,0.4,0.87,0.52,0.19,0.49,0.41,0.22,0.53,0.68,0.46,0.68,0.59,0.41,0.47,0.24,0.44,0.47,0.4,0.64,0.34,0.66,0.53,0.3,0.6,0.81,0.84,0.16,0.46,0.28,0.39,0.44,0.68,0.66,0.65,0.57,0.65,0.58,0.32,0.2,0.23,0.08
ad01ecd9-959b-44b1-89a4-e1a8542af70f.Kinect,7/10/2018,0.53,1.49,1.2,1.18,0.78,0.81,0.0,0.31,0.59,0.0,0.0,0.0,0.0,0.01,0.01,0.52,0.28,0.89,0.57,0.56,0.39,0.57,0.34,0.54,0.72,0.76,0.67,0.38,0.6,0.4,0.34,0.28,0.74,0.62,0.47,0.88,0.61,0.62,0.49,0.84,0.74,0.55,0.28,0.7,0.65,0.91,0.44,0.74,0.66,0.64,0.56,0.67,0.95,0.32,0.56,0.52,0.41
dd7f5cd2-e261-44df-95db-5418076aaa32.Kinect,8/17/2018,0.4,0.01,1.08,0.14,0.01,0.41,0.0,0.0,0.0,0.0,0.0,0.01,1.5,0.02,0.32,0.4,0.28,0.15,0.35,0.28,0.94,0.66,0.94,0.52,0.57,0.94,0.64,0.88,0.97,0.94,0.93,0.29,0.96,0.96,0.56,0.46,0.35,0.49,0.42,0.93,0.89,0.53,0.8,0.47,0.75,0.39,0.79,0.67,0.93,0.66,0.61,0.66,0.72,0.94,0.69,0.71,0.89
a12f690b-eb09-4c47-a24d-2caf71fe54a2.Kinect,6/6/2018,0.63,0.02,0.98,1.12,0.59,0.51,0.0,0.0,0.0,0.0,0.49,1.0,0.02,0.0,0.0,0.64,0.37,0.25,0.35,0.83,0.8,0.73,0.78,0.53,0.96,0.22,0.64,0.1,0.19,0.79,0.75,0.35,0.21,0.19,0.47,0.17,0.35,0.47,0.27,0.53,0.48,0.97,0.1,0.46,0.28,0.38,0.44,0.69,0.75,0.64,0.54,0.65,0.59,0.56,0.99,0.95,0.56
f733a61c-db20-44e6-aaa9-2cfdd1b9ef8f.Kinect,9/11/2018,0.79,0.01,1.28,1.47,0.06,0.21,0.0,0.01,0.01,0.17,0.0,0.0,0.02,0.01,0.0,0.81,0.28,0.09,0.35,0.93,0.88,0.98,1.0,0.5,0.16,0.21,0.64,0.1,0.18,0.91,1.0,0.28,0.21,0.18,0.47,0.16,0.42,0.36,0.47,0.29,0.3,0.55,0.8,0.46,0.72,0.69,0.9,0.83,0.66,0.84,0.73,0.81,0.69,0.31,0.16,0.16,0.79
069a3d99-bb0f-44ae-95e9-85e1a36d8901.Kinect,7/10/2018,0.53,1.43,1.18,1.18,1.11,0.31,0.0,0.47,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.54,0.28,0.55,0.69,0.66,0.64,0.21,0.37,0.92,0.78,0.59,0.83,0.17,0.52,0.6,0.39,0.29,0.56,0.52,0.5,0.96,0.34,0.36,0.42,0.83,0.68,0.74,0.35,0.82,0.36,0.81,0.44,0.68,0.66,0.66,0.54,0.75,0.93,0.32,0.3,0.31,0.44
b186acf2-bfa8-46f0-980e-576b9d6875b9.Kinect,6/1/2018,0.72,0.64,1.04,1.06,0.41,1.05,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.73,0.28,0.8,0.54,0.96,0.17,0.95,0.19,0.52,0.2,0.21,0.63,0.31,0.18,0.17,0.19,0.29,0.21,0.19,0.47,0.83,0.63,0.78,0.34,0.6,0.66,0.83,0.32,0.91,0.33,0.95,0.99,0.91,0.74,0.93,0.9,0.69,0.58,0.31,0.15,0.15,0.73
3721a1bc-31e2-4945-baa0-1547d3ffb1f2.Kinect,10/5/2018,0.67,1.23,1.49,1.5,0.0,0.21,0.0,0.03,0.01,0.01,0.13,0.0,0.01,0.0,0.0,0.68,0.74,0.44,0.93,0.98,1.0,0.96,0.99,0.53,0.17,0.21,0.63,0.36,0.18,1.0,0.98,0.75,0.21,0.19,0.47,0.94,0.73,0.66,0.49,0.31,0.32,0.54,0.14,0.5,0.28,0.39,0.76,0.87,0.68,0.64,0.57,0.65,0.58,0.31,0.33,0.35,0.92
0120674f-eb03-405e-b83e-251b8393b361.Kinect,10/24/2018,0.79,0.41,1.48,1.5,0.0,0.0,0.0,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.02,0.78,0.44,0.39,0.92,0.19,0.42,0.14,0.58,0.52,0.86,0.53,0.63,0.31,0.61,0.43,0.58,0.46,0.53,0.6,0.47,0.76,0.39,0.55,0.61,0.52,0.65,0.66,0.18,0.94,0.3,0.38,0.45,0.68,0.66,0.64,0.55,0.79,0.87,0.84,0.15,0.16,0.31
7171d7a8-969f-42f5-b32f-e1581d90833d.Kinect,7/20/2018,0.64,1.28,1.25,1.43,0.23,0.42,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.01,0.0,0.66,0.73,0.78,0.53,0.39,0.76,0.25,0.74,0.5,0.29,0.21,0.64,0.43,0.2,0.76,0.74,0.73,0.22,0.18,0.47,0.95,0.34,0.59,0.32,0.31,0.31,0.56,0.38,0.64,0.28,0.71,0.44,0.67,0.67,0.64,0.54,0.66,0.58,0.63,0.87,0.88,0.56
7b5c2e0b-9723-4cf1-b1c8-6cb3451be075.Kinect,9/19/2018,0.85,0.0,1.0,1.45,0.01,0.0,0.01,0.03,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.85,0.51,0.12,0.35,0.2,0.33,0.51,0.83,0.51,0.32,0.21,0.66,0.1,0.71,0.34,0.85,0.48,0.22,0.73,0.51,0.19,0.35,0.25,0.59,0.81,0.65,0.55,0.09,0.57,0.64,0.38,0.45,0.68,0.66,0.64,0.55,0.65,0.8,0.82,0.73,0.21,0.23
81f3e9a4-5551-4cd2-9c91-bbc61e2d0e50.Kinect,10/4/2018,0.43,0.0,1.22,1.09,1.16,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.65,0.35,0.44,0.94,0.84,0.38,0.62,0.17,0.46,0.24,0.64,0.41,0.58,0.63,0.42,0.49,0.16,0.27,0.97,0.57,0.5,0.69,0.19,0.35,0.37,0.28,0.98,0.87,0.57,0.09,0.47,0.58,0.43,0.64,0.67,0.66,0.79,0.63,0.65,0.58,0.58,0.49,0.48,0.19
d2b3bcb7-2470-41a8-b7aa-78f1d5cab8bd.Kinect,6/6/2018,0.8,0.0,1.32,1.31,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.07,0.13,0.83,0.72,0.5,0.42,0.19,0.44,0.45,0.37,0.64,0.66,0.73,0.63,0.4,0.71,0.47,0.38,0.74,0.74,0.71,0.81,0.39,0.35,0.25,0.58,0.86,0.86,0.54,0.42,0.47,0.29,0.38,0.44,0.67,0.66,0.64,0.53,0.66,0.6,0.51,0.46,0.34,0.09
0eb55484-23db-4678-beb6-6f2141e422c8.Kinect,7/20/2018,0.36,0.0,0.84,1.12,1.49,1.33,1.03,0.0,0.01,0.01,0.85,0.01,0.0,0.0,0.0,0.36,0.91,0.92,0.87,0.94,0.53,0.48,0.34,0.59,0.63,0.47,0.83,0.55,0.42,0.51,0.34,0.93,0.48,0.4,0.87,0.19,0.71,0.71,0.87,0.3,0.33,0.54,0.5,0.78,0.46,0.84,0.83,0.68,0.85,0.9,0.74,0.65,0.59,0.64,0.82,0.83,0.62
7727cf24-9a53-49da-b187-f11c7be2e57d.Kinect,9/11/2018,0.84,0.0,1.42,1.18,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02,0.0,0.0,0.0,0.82,0.28,0.56,0.64,0.36,0.5,0.35,0.54,0.65,0.17,0.5,0.86,0.19,0.71,0.47,0.54,0.29,0.5,0.73,0.47,0.21,0.35,0.25,0.59,0.36,0.74,0.54,0.53,0.46,0.29,0.41,0.44,0.67,0.66,0.93,0.92,0.83,0.59,0.32,0.7,0.74,0.2
33672bbe-38ba-47de-a403-2bc0373ad544.Kinect,9/26/2018,0.86,0.0,0.0,0.0,0.01,0.97,0.13,0.01,0.05,0.01,0.0,0.0,0.0,0.0,0.01,0.87,0.45,0.56,0.35,0.4,0.28,0.52,0.24,0.72,0.17,0.22,0.97,0.94,0.19,0.28,0.26,0.44,0.21,0.18,0.61,0.2,0.42,0.31,0.64,0.63,0.34,0.56,0.98,0.47,0.97,0.98,0.44,0.77,0.66,0.64,0.93,0.98,0.73,0.43,0.8,0.82,0.6
100c1468-cc14-4191-a3fd-08cf4b757fd4.Kinect,7/26/2018,0.89,0.0,0.07,0.8,0.21,0.15,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.89,0.28,0.68,0.35,0.36,0.25,0.56,0.5,0.51,0.16,0.84,0.63,0.27,0.83,0.23,0.49,0.28,0.87,0.84,0.55,0.42,0.4,0.25,0.56,0.44,0.43,0.53,0.12,0.6,0.29,0.38,0.44,0.67,0.66,0.7,0.55,0.65,0.58,0.31,0.15,0.15,0.04
da7f64a5-4301-40d7-88fe-0acc96ca99de.Kinect,9/11/2018,0.69,1.16,1.27,1.16,0.61,0.59,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.7,0.5,0.36,0.91,0.91,0.77,0.89,0.82,0.51,0.2,0.21,0.63,0.53,0.18,0.78,0.82,0.47,0.21,0.19,0.47,0.93,0.56,0.25,0.3,0.3,0.34,0.56,0.75,0.46,0.45,0.39,0.87,0.92,0.66,0.64,0.56,0.68,0.58,0.31,0.99,0.99,0.79
4fd39838-9b09-42e7-b934-ae58170a6acc.Kinect,7/17/2018,0.59,0.01,0.27,0.13,0.01,0.44,1.1,0.0,0.06,0.5,0.08,0.0,0.01,0.0,0.0,0.61,0.87,0.77,0.35,0.78,0.23,0.33,0.2,0.87,0.17,0.22,0.64,0.42,0.48,0.24,0.2,0.88,0.21,0.46,0.9,0.2,0.7,0.64,0.89,0.3,0.33,0.55,0.76,0.46,0.63,0.38,0.76,0.68,0.66,0.95,0.56,0.65,0.58,0.84,0.57,0.57,0.36
eb3f3cd7-b153-45d8-8dca-7ecc9d953675.Kinect,10/31/2018,0.5,0.01,1.13,0.14,0.0,0.33,0.0,0.0,0.0,0.0,0.01,0.03,1.5,0.0,0.14,0.5,0.35,0.32,0.35,0.19,0.9,0.69,0.88,0.52,0.37,0.9,0.65,0.91,0.89,0.89,0.87,0.35,0.89,0.88,0.47,0.45,0.34,0.5,0.41,0.96,0.88,0.56,0.91,0.46,0.75,0.38,0.84,0.67,0.97,0.65,0.54,0.73,0.77,0.95,0.72,0.58,0.9
316e1cb3-23c1-4ca7-a6b7-0630f4d56163.Kinect,7/27/2018,0.7,0.0,1.5,1.5,1.07,1.44,0.01,0.0,0.01,0.01,0.02,0.0,0.0,0.01,0.0,0.69,0.84,0.2,0.7,0.49,0.26,0.6,0.19,0.55,0.46,0.47,0.92,0.73,0.49,0.25,0.2,0.84,0.47,0.47,0.47,0.19,0.62,0.56,0.42,0.78,0.37,0.53,0.48,0.65,0.98,0.78,0.71,0.72,0.66,0.65,0.55,0.65,0.6,0.49,0.7,0.23,0.22
faa91cd2-594a-4f83-817d-0cd8fe3f5c11.Kinect,9/11/2018,0.61,0.01,1.5,1.5,0.05,1.07,0.0,0.0,0.0,0.0,0.01,0.43,0.68,0.0,0.0,0.62,0.95,0.79,0.96,0.77,0.81,0.98,0.96,0.51,0.84,0.74,0.61,1.0,0.69,0.79,0.99,0.97,0.76,0.66,0.88,0.27,0.8,0.81,0.28,0.3,0.31,0.94,1.0,0.47,0.82,0.48,0.45,0.91,0.66,0.79,0.73,0.65,0.58,0.58,0.96,0.96,0.97
03c2d19a-3fe4-4d51-8829-f952be7a8be2.Kinect,9/26/2018,0.76,0.51,0.0,0.2,0.0,0.12,0.64,0.17,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.76,0.66,0.68,0.35,0.36,0.42,0.14,0.54,0.8,0.5,0.21,0.65,0.62,0.29,0.43,0.52,0.67,0.21,0.29,0.64,0.77,0.4,0.44,0.82,0.3,0.33,0.53,0.91,0.46,0.97,0.38,0.44,0.67,0.66,0.9,0.8,0.66,0.62,0.61,0.15,0.16,0.28
65cdca0a-830f-46e0-851a-19099ba57728.Kinect,5/31/2018,0.86,0.0,0.91,0.83,0.0,0.28,0.0,0.07,0.01,0.0,0.0,0.0,0.01,0.01,0.02,0.86,0.28,0.19,0.36,0.2,0.16,0.21,0.21,0.53,0.2,0.22,0.73,0.42,0.18,0.18,0.21,0.28,0.24,0.18,0.47,0.57,0.34,0.51,0.28,0.32,0.31,0.52,0.64,0.46,0.81,0.72,0.46,0.67,0.66,0.64,0.54,0.65,0.66,0.75,0.15,0.17,0.05
6d273144-a67d-4ee9-8121-f3c860093a49.Kinect,10/11/2018,0.4,0.01,1.07,0.15,0.0,0.41,0.01,0.0,0.0,0.01,0.0,0.02,1.5,0.0,0.32,0.41,0.29,0.13,0.35,0.33,0.95,0.66,0.91,0.53,0.57,0.96,0.63,0.86,0.96,0.94,0.91,0.28,0.95,0.97,0.55,0.5,0.34,0.5,0.4,0.95,0.92,0.54,0.83,0.46,0.76,0.38,0.79,0.67,0.92,0.64,0.62,0.65,0.75,0.95,0.67,0.7,0.87
1e423742-bbff-4b24-8890-631dcf046125.Kinect,8/27/2018,0.85,0.01,1.5,1.5,0.0,0.01,0.01,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.84,0.68,0.86,0.35,0.76,0.17,0.81,0.19,0.91,0.94,0.21,0.93,0.1,0.41,0.16,0.19,0.68,0.22,0.39,0.48,0.18,0.92,0.93,0.59,0.3,0.45,0.9,0.19,0.63,0.38,0.38,0.97,0.81,0.66,0.73,0.55,0.66,0.58,0.32,0.15,0.15,0.39
2bafcfd3-1ee2-43d3-8010-82198d02f6b0.Kinect,6/20/2018,0.64,0.0,0.03,0.0,1.09,0.26,0.1,0.01,0.0,0.0,1.15,0.41,0.0,0.01,0.0,0.64,0.92,0.71,0.64,0.9,0.54,0.35,0.19,0.81,0.86,0.75,0.63,0.62,0.69,0.52,0.19,0.92,0.74,0.69,0.7,0.38,0.34,0.26,0.62,0.3,0.33,0.76,0.73,0.68,0.58,0.56,0.44,0.68,0.66,0.65,0.54,0.65,0.62,0.32,0.43,0.45,0.27
6f262bea-e7cd-41c0-9bae-09dc296876fd.Kinect,6/6/2018,0.78,0.1,0.35,0.61,0.01,0.39,0.02,0.08,0.0,0.0,0.53,0.14,0.0,0.02,0.0,0.76,0.28,0.09,0.69,0.19,0.46,0.14,0.5,0.52,0.16,0.21,0.63,0.45,0.32,0.44,0.52,0.28,0.23,0.34,0.52,0.67,0.34,0.26,0.29,0.46,0.46,0.56,0.09,0.46,0.36,0.39,0.46,0.67,0.66,0.64,0.57,0.66,0.58,0.31,0.88,0.83,0.1
248c00ab-8dba-4c37-8353-a432d781c624.Kinect,7/20/2018,0.36,0.14,1.5,1.48,0.01,0.39,1.29,0.14,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.35,0.37,0.86,0.57,0.98,0.87,0.9,0.86,0.52,0.22,0.78,0.83,0.57,0.8,0.87,0.89,0.37,0.75,0.83,0.48,0.18,0.98,0.98,0.94,0.77,0.76,0.55,0.94,0.46,0.73,0.93,0.92,0.68,0.74,0.75,0.93,0.92,0.64,0.6,1.0,1.0,0.99
b5a2a03e-4cf7-4c66-a919-c389f662daa4.Kinect,9/26/2018,0.24,1.43,0.34,1.26,0.62,1.04,0.0,1.29,0.03,0.0,0.66,0.0,0.0,0.01,0.0,0.23,0.76,0.75,0.83,0.65,0.27,0.73,0.38,0.75,0.83,0.67,0.64,0.52,0.72,0.28,0.36,0.76,0.68,0.72,0.89,0.81,0.46,0.66,0.54,0.44,0.51,0.86,0.33,0.46,0.52,0.7,0.45,0.7,0.76,0.86,0.57,0.65,0.59,0.69,0.87,0.9,0.29
00d86aca-6cb8-4fc3-b2f7-af24502bdbdf.Kinect,7/11/2018,0.01,1.32,1.5,1.49,0.01,1.5,0.37,0.18,1.33,0.0,1.5,1.5,0.0,1.49,0.0,0.01,0.94,0.88,0.72,0.66,0.58,0.81,0.41,0.85,0.94,1.0,0.96,1.0,1.0,0.57,0.39,0.96,1.0,1.0,0.9,0.92,0.84,0.8,0.61,0.71,0.33,0.86,0.96,0.46,0.7,0.88,0.74,0.96,0.98,0.95,0.98,0.97,0.9,0.63,0.91,0.91,0.99
e7dda25d-bd2b-49ef-b26b-8670fd986811.Kinect,9/26/2018,0.51,0.0,1.5,1.5,0.02,0.56,0.0,0.0,0.58,0.22,0.65,0.0,0.0,0.11,0.01,0.51,0.94,0.67,0.48,0.19,0.65,0.73,0.25,0.64,0.86,0.89,0.63,0.8,0.79,0.66,0.25,0.94,0.9,0.75,0.63,0.26,0.94,0.72,0.67,0.83,0.78,0.85,0.99,0.77,0.99,0.88,0.92,0.96,0.96,0.9,0.95,0.98,0.58,0.72,0.86,0.91,0.97
05d53575-a8a9-466a-8b1c-2883fc5870be.Kinect,9/11/2018,0.58,0.44,1.11,0.79,0.0,0.03,1.33,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.59,0.73,0.98,0.35,0.24,0.67,0.81,0.66,0.82,0.47,0.73,0.88,0.26,0.76,0.7,0.68,0.73,0.75,0.74,0.47,0.74,0.86,0.88,0.97,0.74,0.74,0.67,0.57,0.46,0.9,0.38,0.45,0.67,0.66,0.78,0.56,0.66,0.58,0.37,1.0,1.0,0.73
fbbd9770-2199-404a-8582-495257e47ba6.Kinect,6/27/2018,0.01,1.1,1.4,1.48,1.26,1.34,1.12,1.36,0.0,0.06,1.23,0.0,0.0,0.0,0.0,0.01,0.79,0.78,0.36,0.88,0.59,0.91,0.4,0.99,0.74,0.41,0.99,0.63,0.54,0.6,0.41,0.79,0.42,0.54,0.96,0.9,0.95,0.97,0.94,0.75,0.63,0.82,0.89,0.99,0.32,1.0,0.94,0.81,0.85,0.98,0.99,0.99,0.58,0.8,0.75,0.83,0.97
44770742-5bfe-42e4-ab2f-a20f97d5deb3.Kinect,6/20/2018,0.62,1.01,1.11,1.44,0.47,0.05,0.0,0.0,0.0,0.0,0.51,0.13,0.0,0.0,0.01,0.6,0.79,0.88,0.38,0.93,0.7,0.14,0.7,0.6,0.16,0.21,0.63,0.33,0.18,0.69,0.7,0.78,0.21,0.18,0.9,0.84,0.36,0.34,0.58,0.32,0.32,0.56,0.53,0.75,0.97,0.85,0.45,0.89,0.66,0.9,0.94,0.65,0.58,0.55,0.21,0.64,0.67
12728e31-a8ef-482d-8c84-d26a0a8be0f6.Kinect,8/27/2018,0.72,0.3,1.5,1.49,0.0,0.0,0.19,0.0,0.0,0.0,0.29,0.05,0.0,0.0,0.0,0.73,0.66,0.82,0.44,0.59,0.43,0.37,0.19,0.8,0.21,0.21,0.64,0.63,0.19,0.43,0.21,0.66,0.23,0.18,0.47,0.72,0.97,0.95,0.71,0.3,0.33,0.55,0.2,0.5,0.36,0.44,0.95,0.68,0.67,0.67,0.55,0.65,0.58,0.43,0.16,0.16,0.37
5021a11d-43b6-450d-8c6e-6447abc3989b.Kinect,6/1/2018,0.3,0.0,1.2,1.0,0.03,0.0,0.87,1.43,0.0,0.55,0.0,0.02,0.0,0.0,0.0,0.29,0.43,0.51,0.72,0.89,0.64,0.86,0.62,0.96,0.75,0.75,0.63,0.35,0.76,0.62,0.61,0.46,0.75,0.77,0.7,0.2,0.91,0.85,0.73,0.61,0.66,0.72,0.35,0.48,0.29,0.88,0.64,0.68,0.67,0.65,0.55,0.65,0.58,0.81,0.62,0.76,0.68
753c6a94-2aae-493c-9e6e-f4b137e14ff8.Kinect,8/15/2018,0.47,0.0,1.26,1.04,0.04,0.01,0.0,0.0,0.01,0.0,0.01,0.0,1.48,0.21,0.29,0.46,0.81,0.55,0.74,0.19,0.89,0.53,0.97,0.92,0.91,0.22,0.79,0.41,0.18,0.89,0.99,0.78,0.21,0.18,0.47,0.17,0.35,0.25,0.76,0.84,0.89,0.53,0.18,0.86,0.6,0.38,0.44,0.68,0.67,0.81,0.95,0.65,0.58,0.43,0.4,0.67,0.78
beadaf55-5da7-405b-9632-1466bd082f50.Kinect,9/19/2018,0.15,1.37,1.4,1.19,1.04,1.34,0.74,0.0,1.25,0.1,0.01,0.0,0.01,0.02,0.0,0.18,0.84,0.98,0.67,0.96,0.26,1.0,0.19,0.58,0.17,0.21,0.98,0.33,0.2,0.26,0.2,0.84,0.22,0.18,0.47,0.95,0.9,0.95,0.9,0.72,0.82,0.6,0.11,0.86,0.28,0.88,0.99,0.98,0.66,0.64,0.56,0.65,0.64,0.31,0.16,0.15,0.94
368ca1d5-ed5a-4f9c-9ebd-6df48aa7a1f1.Kinect,7/24/2018,0.9,0.0,0.44,0.0,0.1,0.2,0.0,0.0,0.02,0.09,0.01,0.01,0.0,0.0,0.0,0.91,0.94,0.51,0.36,0.19,0.16,0.37,0.46,0.79,0.67,0.42,0.89,0.59,0.35,0.16,0.48,0.92,0.42,0.34,0.67,0.18,0.34,0.65,0.79,0.29,0.34,0.83,0.97,0.52,0.88,0.39,0.55,0.67,0.99,0.9,0.83,0.94,0.86,0.31,0.28,0.25,0.43
ee21e957-f67f-4dd5-9562-12ca20f0be60.Kinect,6/1/2018,0.59,0.0,1.37,1.5,0.0,0.0,0.01,0.13,0.0,0.0,0.08,1.1,0.01,0.0,0.0,0.6,0.79,0.77,0.76,0.21,0.32,0.18,0.28,0.52,0.85,0.87,0.77,0.8,0.42,0.32,0.29,0.79,0.88,0.41,0.68,0.2,0.6,0.8,0.64,0.43,0.41,0.93,0.73,0.65,0.77,0.69,0.44,0.67,0.96,0.64,0.56,0.65,0.63,0.95,0.92,0.95,0.46
186820c7-d432-4bf7-a3d3-58460240129d.Kinect,7/18/2018,0.73,0.0,1.5,1.47,0.0,0.0,0.0,0.01,0.0,0.01,0.53,0.4,0.0,0.0,0.01,0.76,0.97,0.88,0.36,0.98,0.35,0.89,0.41,0.63,0.73,0.75,0.64,0.58,0.81,0.37,0.41,0.98,0.76,0.8,0.47,0.53,0.94,0.88,0.56,0.8,0.79,0.55,0.27,0.69,0.4,0.79,1.0,0.99,0.7,0.76,0.7,0.79,0.58,0.55,0.57,0.55,0.75
c2280483-1f62-4e93-b4b7-956f3996f7b1.Kinect,6/1/2018,0.6,0.0,0.99,0.31,1.09,1.04,0.12,0.49,0.0,0.35,0.01,0.0,0.0,0.0,0.0,0.6,0.91,0.7,0.35,0.2,0.45,0.22,0.56,0.81,0.92,0.35,0.65,0.34,0.41,0.44,0.56,0.9,0.35,0.42,0.76,0.16,0.71,0.5,0.59,0.5,0.6,0.81,0.16,0.96,0.42,0.62,0.82,0.67,0.67,0.64,0.54,0.82,0.86,0.8,0.16,0.16,0.3
ebb3dbc8-4737-478e-a006-7d6dcda09c1b.Kinect,5/10/2018,0.8,0.0,1.33,1.22,0.0,0.05,0.02,0.01,0.01,0.02,0.41,0.0,0.01,0.0,0.0,0.77,0.41,0.79,0.35,0.19,0.37,0.14,0.33,0.54,0.33,0.62,0.76,0.41,0.62,0.36,0.33,0.43,0.62,0.64,0.49,0.16,0.85,0.76,0.56,0.78,0.81,0.55,0.95,0.64,0.57,0.8,0.45,0.67,0.66,0.98,0.92,0.92,0.59,0.82,0.16,0.19,0.54
77a85eb4-01b7-43b7-bac6-35ababed5021.Kinect,8/17/2018,0.4,0.0,1.08,0.12,0.0,0.42,0.01,0.0,0.01,0.01,0.0,0.03,1.5,0.02,0.35,0.42,0.28,0.16,0.35,0.29,0.94,0.65,0.93,0.53,0.56,0.94,0.63,0.87,0.98,0.92,0.92,0.28,0.95,0.99,0.57,0.49,0.34,0.5,0.41,0.96,0.92,0.52,0.81,0.46,0.76,0.38,0.76,0.68,0.95,0.65,0.6,0.67,0.74,0.94,0.69,0.71,0.87
892428e2-eb69-43c8-af1f-714bc63b3124.Kinect,5/10/2018,0.57,0.15,1.15,1.5,0.06,0.01,0.01,0.01,0.0,0.0,0.01,1.27,1.23,0.01,0.0,0.56,0.69,0.31,0.85,0.19,0.16,0.15,0.63,0.58,0.84,0.71,0.62,0.7,0.73,0.17,0.61,0.66,0.74,0.75,0.75,0.66,0.57,0.78,0.28,0.64,0.79,0.9,0.25,0.58,0.69,0.39,0.44,0.67,0.78,0.67,0.55,0.66,0.58,0.87,0.15,0.16,0.28
06c8f2b0-c5e8-484f-8744-1e2bd423c0f1.Kinect,8/23/2018,0.17,0.01,0.99,0.21,1.12,1.23,1.48,1.44,0.0,0.0,0.0,0.13,0.0,0.0,0.01,0.15,0.94,0.95,0.77,0.97,0.47,0.52,0.28,1.0,0.28,0.22,0.91,0.52,0.18,0.46,0.27,0.93,0.21,0.18,0.97,0.18,0.83,0.86,0.96,0.32,0.31,0.55,0.22,0.61,0.35,0.93,0.76,0.85,0.74,0.96,0.67,0.72,0.6,0.7,0.81,0.83,0.78
36616673-cb69-4789-868e-6aa4517698d6.Kinect,7/12/2018,0.71,1.01,1.5,1.5,0.09,0.09,0.0,0.01,0.01,0.01,0.16,0.01,0.0,0.0,0.02,0.72,0.33,0.71,0.68,0.88,0.89,0.94,0.81,0.53,0.45,0.87,0.64,0.4,0.46,0.88,0.82,0.32,0.87,0.5,0.74,0.74,0.93,0.95,0.48,0.83,0.31,0.68,0.37,0.97,0.53,0.38,0.44,0.95,0.66,0.64,0.57,0.66,0.96,0.85,0.22,0.31,0.93
ebb8668a-04c8-4c48-bbd5-2929445ef839.Kinect,8/29/2018,0.67,0.05,1.39,1.49,0.0,0.0,0.01,0.01,0.01,0.0,0.77,0.0,0.0,0.01,0.0,0.69,0.41,0.87,0.35,0.81,0.16,0.76,0.29,0.85,0.21,0.21,0.75,0.28,0.23,0.17,0.27,0.4,0.21,0.25,0.47,0.61,0.93,0.95,0.27,0.31,0.32,0.56,0.19,0.47,0.47,0.51,0.93,0.84,0.66,0.66,0.56,0.65,0.58,0.68,0.16,0.15,0.33
